,X,Y,nama,kode_rs,tempat_tidur,lat,lon,alamat,tipe,wilayah,city
272,106.909534,-6.231825,RS JIWA DUREN SAWIT,3172746,194,-6.231825,106.909534,JL. DUREN SAWIT BARU JAKARTA TIMUR,RS_RUJUKAN_PROVINSI,DKI JAKARTA,JAKARTA TIMUR
666,106.899865,-6.108679,RSUD KOYA,1,0,-6.108679,106.899865,JALAN DELI NO. 4 TANJUNG PRIOK JAKARTA 14220,RS_RUJUKAN_PROVINSI,DKI JAKARTA,JAKARTA UTARA
251,106.87608600000002,-6.173208,RS UMUM PERTAMINA JAYA,3173474,64,-6.173208,106.87608600000002,"JL. A. YANI NO. 2, CEMPAKA PUTIH, JAKARTA PUSAT",RS_RUJUKAN_PROVINSI,DKI JAKARTA,JAKARTA PUSAT
247,106.806,-6.1728,RS UMUM DAERAH TARAKAN,3173521,387,-6.1728,106.806,"JL. KYAI CARINGIN NO 7, CIDENG, GAMBIR, JAKARTA PUSAT",RS_RUJUKAN_PROVINSI,DKI JAKARTA,JAKARTA PUSAT
237,106.803753,-6.192946,RS UMUM PELNI PETAMBURAN,3174026,455,-6.192946,106.803753,JL. K. S. TUBUN 92-94 JAKBAR,RS_RUJUKAN_PROVINSI,DKI JAKARTA,JAKARTA BARAT
302,106.899977,-6.108592,RS UMUM DAERAH KOJA,3175016,700,-6.108592,106.899977,"JL. DELI NO.4 TANJUNG PRIOK,JAKUT",RS_RUJUKAN_PROVINSI,DKI JAKARTA,JAKARTA UTARA
686,106.735,-6.1427,RS UMUM DAERAH CENGKARENG,3174074,310,-6.1427,106.735,JL.KAMAL RAYA BUMI CENGKARENG INDAH CENGKARENG TIMUR,RS_RUJUKAN_NASIONAL,DKI JAKARTA,JAKARTA BARAT
0,106.811428,-6.210965,RS UMUM AL DR MINTOHARJO,3173036,202,-6.210965,106.811428,JL. BENDUNGAN HILIR 17 JAKPUS,RS_RUJUKAN_NASIONAL,DKI JAKARTA,JAKARTA PUSAT
1,106.837643,-6.176125,RS UMUM PAD GATOT SOEBROTO,3173025,528,-6.176125,106.837643,JL. DR. ABDUL  RAHMAN SALEH NO. 24  JAKARTA PUSAT,RS_RUJUKAN_NASIONAL,DKI JAKARTA,JAKARTA PUSAT
7,106.870709,-6.26955,RS UMUM BHAYANGKARA TK. I R.SAID SUKANTO,3172072,968,-6.26955,106.870709,"JL. RAYA BOGOR KRAMAT JATI,JAKARTA TIMUR",RS_RUJUKAN_NASIONAL,DKI JAKARTA,JAKARTA TIMUR
8,106.884825,-6.202804,RSUP PERSAHABATAN,3172013,487,-6.202804,106.884825,"JL. PERSAHABATAN RAYA NO. 1,JAKTIM",RS_RUJUKAN_NASIONAL,DKI JAKARTA,JAKARTA TIMUR
10,106.862,-6.1303,RS PENYAKIT INFEKSI PROF. DR. SULIANTI SAROSO,3175064,152,-6.1303,106.862,JL. BARU SUNTER PERMAI RAYA JAKARTA UTARA,RS_RUJUKAN_NASIONAL,DKI JAKARTA,JAKARTA UTARA
11,106.79580690000002,-6.281179667999999,RSUP FATMAWATI,3171012,538,-6.281179667999999,106.79580690000002,"JL. RS FATMAWATI CILANDAK,JAKSEL",RS_RUJUKAN_NASIONAL,DKI JAKARTA,JAKARTA SELATAN
176,122.631345,0.6311899999999999,RS UMUM DAERAH BOLIYOHUTO,7502035,0,0.6311899999999999,122.631345,"JL. TRANS SULAWESI, PARUNGI, BOLIYOHUTO",RS,GORONTALO,KOTA GORONTALO
285,122.990463,0.624524,RS UMUM DAERAH DR. HASRI AINUN HABIBIE,7502034,117,0.624524,122.990463,"JL. AHMAD A. WAHAB, DUTULANAA, LIMBOTO, KOTA GORONTALO, GORONTALO 96181",RS_RUJUKAN_PROVINSI,GORONTALO,GORONTALO
133,122.60436599999998,0.62057,RS DAERAH KELAS D PRATAMA,7501044,50,0.62057,122.60436599999998,"JL. TRANS SULAWESI, DESA TANGKOBU, PAGUYAMAN, BOALEMO",RS,GORONTALO,BOALEMO
728,123.084918,0.555751,RS UMUM DAERAH PROF DR. H. ALOEI SABOE,7571010,313,0.555751,123.084918,"JL. PROFESOR DR. H. ALOEI SABOE, WONGKADITI, KOTA UTARA, KOTA GORONTALO, GORONTALO 96115",RS_RUJUKAN_NASIONAL,GORONTALO,GORONTALO
996,122.977989,0.624733,RS UMUM DAERAH DR. M. MOHAMMAD DUNDA,7502033,180,0.624733,122.977989,JL. ACHMAD A. WAHAB (EKS AHMAD YANI NO. 53) LIMBOTO GORONTALO,RS_RUJUKAN_PROVINSI,GORONTALO,GORONTALO
737,103.580223,-1.602827,RS UMUM DAERAH RADEN MATTAHER JAMBI,1571012,345,-1.602827,103.580223,"JL. LETJEN SUPRAPTO NO.31, TELANAIPURA, KEC. TELANAIPURA, KOTA JAMBI, JAMBI 36361",RS_RUJUKAN_NASIONAL,JAMBI,MUARO JAMBI
773,103.635691,-1.628511,RS SILOAM JAMBI,1571147,86,-1.628511,103.635691,"JL. SOEKARNO-HATTA, PAAL MERAH, KEC. JAMBI SEL., KOTA JAMBI, JAMBI 36139",RS,JAMBI,KOTA JAMBI
99,103.605846,-1.6318,RS MITRA,1571168,49,-1.6318,103.605846,JL. JENDERAL BASUKI RAHMAT NO 77,RS,JAMBI,KOTA JAMBI
210,101.961,-1.5094,RS UMUM DAERAH H. HANAFIE,1509013,194,-1.5094,101.961,JL. TEUKU UMAR 88  MUARA BUNGO,RS_RUJUKAN_PROVINSI,JAMBI,BUNGO
649,103.589622,-1.616783,RS UMUM KAMBANG,1571162,59,-1.616783,103.589622,"JALAN KOLONEL AMIR HAMZAH NO. 53, SEI KAMBANG, TELANAIPURA, SELAMAT",RS,JAMBI,KOTA JAMBI
750,103.623926,-1.6402740000000002,RS ROYAL PRIMA,1504017,137,-1.6402740000000002,103.623926,JL. RADEN WIJAYA RT 35 KEBON KOPI KEC JAMBI SELATAN,RS,JAMBI,KOTA JAMBI
307,103.26615,-1.703095,RS UMUM DAERAH HAJI ABDOEL MADJID BATOE,1504015,119,-1.703095,103.26615,"RENGAS CONDONG, MUARA BULIAN, KABUPATEN BATANG HARI, JAMBI 36612",RS_RUJUKAN_PROVINSI,JAMBI,BATANGHARI
310,103.469113,-0.8241229999999999,RS UMUM DAERAH KH. DAUD ARIF,1507010,96,-0.8241229999999999,103.469113,"TUNGKAL II, TUNGKAL ILIR, KABUPATEN TANJUNG JABUNG BARAT, JAMBI 36514",RS_RUJUKAN_PROVINSI,JAMBI,TANJUNG JABUNG BARAT
639,102.103011,-1.488646,RS UMUM PERMATA HATI,1509028,67,-1.488646,102.103011,"JL.LEBAI HASAN, RT 06/02, SUNGAI PINANG, MUARA BUNGO",RS,JAMBI,BUNGO
311,101.391242,-2.058507,RS UMUM DAERAH MAYJEN H. A. THALIB,1501012,160,-2.058507,101.391242,"KOTO TINGGI, SUNGAI PENUH, KOTA SUNGAI PENUH, JAMBI 37152",RS_RUJUKAN_PROVINSI,JAMBI,KOTA SUNGAI PENUH
304,103.579803,-1.640913,RS UMUM DAERAH H. ABDUL MANAP,1571158,174,-1.640913,103.579803,"JL. SK.RD.SYAHBUDDIN,KEC.ALAM BARAJO, LKR. SEL., KEC. JAMBI SEL., KOTA JAMBI, JAMBI 36125",RS_RUJUKAN_PROVINSI,JAMBI,KOTA JAMBI
240,107.082,-6.2681,RS UMUM DAERAH DR. CHASBULLAH ABDULMADJID,3275013,554,-6.2681,107.082,JL. PRAMUKA NO. 55 BEKASI,RS_RUJUKAN_PROVINSI,JAWA BARAT,BEKASI
189,108.380474,-6.694732000000001,RS UMUM SUMBER WARAS,3209133,186,-6.694732000000001,108.380474,"JL. URIP SUMOHARJO NO.5, CIWARINGIN, KEC. CIWARINGIN",RS,JAWA BARAT,CIREBON
188,108.559738,-6.708861,RS UMUM SUMBER KASIH,3274090,114,-6.708861,108.559738,"JL. SILIWANGI NO.135, KEBONBARU, KEC. KEJAKSAN",RS,JAWA BARAT,KOTA CIREBON
264,107.921,-6.858,RS UMUM DAERAH SUMEDANG,3211015,342,-6.858,107.921,JL. PRABU GEUSAN ULUN NO 41 JL. PALASARI NO. 80 KABUPATEN SUMEDANG,RS_RUJUKAN_PROVINSI,JAWA BARAT,SUMEDANG
186,107.080824,-6.256745,RS UMUM PERMATA BUNDA,3207045,75,-6.256745,107.080824,"JL. GRAMAPURI RAYA, WANASARI, KEC. CIBITUNG, BEKASI, JAWA BARAT 17520",RS,JAWA BARAT,BEKASI
185,106.969419,-6.3997730000000015,RS UMUM MARY CILEUNGSI HIJAU,3201152,124,-6.3997730000000015,106.969419,"JL. RAYA NAROGONG NO.KM. 21, CILEUNGSI, KEC. CILEUNGSI, BOGOR, JAWA BARAT 16820",RS,JAWA BARAT,BOGOR
74,108.357249,-6.704737,RS IBU DAN ANAK MITRA PLUMBON MAJALENGKA,3210037,34,-6.704737,108.357249,JL. RAYA BARAT PASAR PRAPATAN NO. 109,RS,JAWA BARAT,MAJALENGKA
105,107.819598,-6.313027,RS UMUM KHARISMA,3213048,27,-6.313027,107.819598,JL. WARUNG CENDOL RT 10 RW 04 RANCASARI PAMANUKAN SUBANG,RS,JAWA BARAT,SUBANG
765,107.476917,-6.488793,RS UMUM SILOAM PURWAKARTA,3214031,184,-6.488793,107.476917,"JL. RAYA BUNGURSARI NO.1, CIBENING, KEC. BUNGURSARI, KABUPATEN PURWAKARTA, JAWA BARAT 41181",RS,JAWA BARAT,PURWAKARTA
778,106.963486,-6.294511,RS UMUM KARTIKA HUSADA,3216423,67,-6.294511,106.963486,"JL. RAYA JATI ASIH NO.72, JATIASIH, KEC. JATIASIH, KOTA BKS, JAWA BARAT 17423",RS,JAWA BARAT,KOTA BEKASI
781,107.048006,-6.331828,RS UNI MEDIKA SETU BEKASI,3216400,30,-6.331828,107.048006,"JL. RAYA SETU, LUBANGBUAYA, KEC. SETU, BEKASI, JAWA BARAT 17320",RS,JAWA BARAT,BEKASI
180,108.64664,-7.681037,RS UMUM DAERAH PANDEGA PANGANDARAN,3218001,1,-7.681037,108.64664,"JL. MERDEKA NO.418, RT.01/RW.02, PANANJUNG, KEC. PANGANDARAN",RS,JAWA BARAT,CIAMIS
265,108.233,-6.8333,RS UMUM DAERAH MAJALENGKA,3210014,209,-6.8333,108.233,JL. KESEHATAN NO.77 MAJALENGKA,RS_RUJUKAN_PROVINSI,JAWA BARAT,MAJALENGKA
178,108.177854,-6.765136,RS IBU DAN ANAK LIVASYA,3210038,0,-6.765136,108.177854,"RAYA CIREBON-PALIMAN, DAWUAN, KEC. DAWUAN, KABUPATEN MAJALENGKA, JAWA BARAT 45453",RS,JAWA BARAT,MAJALENGKA
267,108.412,-6.6528,RS UMUM DAERAH ARJAWINANGUN,3209040,376,-6.6528,108.412,JL. PALIMANAN - JAKARTA KM. 2 NO. 1  ARJAWINANGUN,RS_RUJUKAN_PROVINSI,JAWA BARAT,CIREBON
558,107.082,-6.2667,RS UMUM DAERAH KAB.BEKASI,3216252,182,-6.2667,107.082," JL. TEUKU UMAR CIBITUNG,BEKASI",RS_RUJUKAN_PROVINSI,JAWA BARAT,BEKASI
533,107.098408,-6.341923,RS UMUM DR. IQBALI TAUFAN,3216439,0,-6.341923,107.098408,"JL. VILLA MUTIARA CIKARANG 2 NO.16-20, SUKASEJATI, CIKARANG SEL.",RS,JAWA BARAT,BEKASI
691,106.935,-6.9149,RS UMUM DAERAH  R SYAMSUDIN SH,3272014,520,-6.9149,106.935,JL. RUMAH SAKIT NO. 1 KOTA SUKABUMI,RS_RUJUKAN_NASIONAL,JAWA BARAT,SUKABUMI
689,107.598,-6.8991,RS UMUM PUSAT DR. HASAN SADIKIN,3273015,794,-6.8991,107.598,JL. PASTEUR NO. 38 BANDUNG,RS_RUJUKAN_NASIONAL,JAWA BARAT,BANDUNG
557,106.758531,-6.403899, RS UMUM DAERAH KOTA DEPOK,3276124,131,-6.403899,106.758531, JL. RAYA MUCHTAR NO. 99 SAWANGAN ,RS_RUJUKAN_PROVINSI,JAWA BARAT,KOTA DEPOK
718,108.556,-6.7311,RS UMUM DAERAH GUNUNG JATI,3274016,390,-6.7311,108.556,JL. KESAMBI NO.56 CIREBON - 45134,RS_RUJUKAN_NASIONAL,JAWA BARAT,CIREBON
556,107.605,-6.8648,RS UMUM LANUD DR. M. SALAMUN,3273030,160,-6.8648,107.605,JL. CIUMBULEUIT 203 BANDUNG,RS_RUJUKAN_PROVINSI,JAWA BARAT,KOTA BANDUNG
555,107.6129817,-6.956676739,RSU BHAYANGKARA TK II SARTIKA ASIH,3273026,119,-6.956676739,107.6129817,JL. MOCH. TOHA NO. 369 BANDUNG,RS_RUJUKAN_PROVINSI,JAWA BARAT,KOTA BANDUNG
554,106.778,-6.5803,RS UMUM DAERAH KOTA BOGOR,3271104,255,-6.5803,106.778, JL. DR. SUMERU 120 KOTA BOGOR,RS_RUJUKAN_PROVINSI,JAWA BARAT,KOTA BOGOR
739,108.321558,-6.329491,RS UMUM DAERAH KAB. INDRAMAYU,3212016,12,-6.329491,108.321558,JL. MURAH NARA NO. 7 SINDANG INDRAMAYU,RS_RUJUKAN_NASIONAL,JAWA BARAT,INDRAMAYU
260,107.949,-6.8144,RS UMUM DAERAH SUBANG,3213010,305,-6.8144,107.949,JL. BRIGJEN KATAMSO NO. 37 CIERENG,RS_RUJUKAN_PROVINSI,JAWA BARAT,SUBANG
553,108.106102,-7.3587097350000095,RS UMUM DAERAH SINGAPARNA MEDIKA CITRAUTAMA,3206023,174,-7.358709735,108.106102,"JL. RANCAMAYA SINGAPARNA, TASIKMALAYA",RS_RUJUKAN_PROVINSI,JAWA BARAT,TASIKMALAYA
172,106.68903799999998,-6.380185,RS PENA 98,3201259,0,-6.380185,106.68903799999998,"JL. KP. KB. KOPI NO.33, PENGASINAN, KEC. GN. SINDUR, BOGOR, JAWA BARAT 16340",RS,JAWA BARAT,BOGOR
756,106.794633,-6.608569,RS UMUM UMMI,3201241,110,-6.608569,106.794633,"JL. EMPANG II NO.2, RT.04/RW.02, EMPANG, KEC. BOGOR SEL., KOTA BOGOR, JAWA BARAT 16132",RS,JAWA BARAT,KOTA BOGOR
688,107.607,-6.8776,RS PARU DR. H. A. ROTINSULU,3273201,114,-6.8776,107.607,JL. BUKIT JARIAN NO. 40 BANDUNG,RS_RUJUKAN_NASIONAL,JAWA BARAT,BANDUNG
80,107.45729,-6.2839730000000005,RS UMUM AMANDA MITRA KELUARGA,3215167,37,-6.2839730000000005,107.45729,JL. RAYA BUAHASEUM DESA KARYA MUKTI KEC. LEMAHABANG WADAS KAB. KARAWANG,RS,JAWA BARAT,KARAWANG
258,107.290942,-6.3207738,RS UMUM DAERAH KARAWANG,3215012,392,-6.3207738,107.290942,"JL. GALUH MAS RAYA NO.1, SUKAHARJA, TELUK JAMBE, KARAWANG",RS_RUJUKAN_PROVINSI,JAWA BARAT,KARAWANG
198,106.954991,-6.38475,RS EKA HOSPITAL,3201258,49,-6.38475,106.954991,"JALAN RAYA KOTA WISATA KAV. V2, NAGRAK, KEC. GN. PUTRI",RS,JAWA BARAT,BOGOR
197,107.010551,-6.247039,RS UMUM BELLA,3275196,86,-6.247039,107.010551,"JL. IR. H. JUANDA NO.141, RT.001/RW.001, DUREN JAYA, KEC. BEKASI TIM.",RS,JAWA BARAT,KOTA BEKASI
254,107.4437299,-6.538224686,RS UMUM DAERAH BAYU ASIH,3214011,200,-6.538224686,107.4437299,JL. VETERAN NO. 39 PURWAKARTA,RS_RUJUKAN_PROVINSI,JAWA BARAT,PURWAKARTA
70,106.973578,-6.159306,RS EKA HOSPITAL HARAPAN INDAH,3216450,0,-6.159306,106.973578,"KOTA HARAPAN INDAH NO.9, RT.10/RW.8, PUSAKA RAKYAT, KEC. TARUMAJAYA, BEKASI, JAWA BARAT 17214",RS,JAWA BARAT,KOTA BEKASI
269,108.525,-6.7501,RS PARU PROVINSI JAWA BARAT,3209036,77,-6.7501,108.525,"JL. PANGERAN KEJAKSAN PO.BOX 4 DESA SIDAWANGI, KECAMATAN SUMBER KAB. CIREBON",RS_RUJUKAN_PROVINSI,JAWA BARAT,CIREBON
152,107.018298,-6.207282,RS AWAL BROS BEKASI UTARA,3275065,52,-6.207282,107.018298,"JL. KALIABANG, VILLA INDAH PERMAI (GOLDEN CITY) BLOK G NO. 1, RT.001/RW.033, TLK. PUCUNG, KEC. BEKASI UTARA, KOTA BKS, JAWA BARAT 17122",RS,JAWA BARAT,KOTA BEKASI
287,106.85357759999998,-6.660963357999999,RS UMUM DAERAH CIAWI,3201050,295,-6.660963357999999,106.85357759999998,JL. RAYA PUNCAK 479 CIAWI BOGOR,RS_RUJUKAN_PROVINSI,JAWA BARAT,BOGOR
149,107.945751,-6.442298,RS SYAHID AL IRSYAD,3212057,21,-6.442298,107.945751,"JL. JENDERAL SUDIRMAN, CIPANCUH, KEC. HAURGEULIS, KABUPATEN INDRAMAYU, JAWA BARAT 45264",RS,JAWA BARAT,INDRAMAYU
9,106.939,-6.6874,RS PARU DR. M. GOENAWAN PARTOWIDIGDO,3201024,151,-6.6874,106.939,"JL. RAYA PUNCAK KM.83, PO BOX 28 CISARUA BOGOR 16750",RS_RUJUKAN_NASIONAL,JAWA BARAT,BOGOR
286,106.831,-6.4732,RS UMUM DAERAH CIBINONG,3201046,349,-6.4732,106.831,JL. KSR DADI KUSMAYADI NO. 27 CIBINONG BOGOR,RS_RUJUKAN_PROVINSI,JAWA BARAT,BOGOR
290,107.624,-7.0081,RS UMUM DAERAH AL IHSAN PROVINSI JAWA BARAT,3204086,346,-7.0081,107.624,JL. KI ASTRAMANGGALA BALE ENDAH KAB. BANDUNG,RS_RUJUKAN_PROVINSI,JAWA BARAT,BANDUNG
169,108.249741,-6.407098,RS SENTRA MEDIKA LANGUT,3212060,0,-6.407098,108.249741,"JL. RAYA PANTURA NO.100, LANGUT, KEC. LOHBENER, KABUPATEN INDRAMAYU, JAWA BARAT 45252",RS,JAWA BARAT,INDRAMAYU
128,106.743673,-6.393033,RS IBU DAN ANAK BRAWIJAYA BOJONGSARI,3276155,34,-6.393033,106.743673,JL. RAYA PARUNG CIPUTAT RT 002 RW 002,RS,JAWA BARAT,KOTA DEPOK
284,106.79271090000002,-6.894684023,RS UMUM DAERAH SEKARWANGI,3202014,199,-6.894684023,106.79271090000002,JL. SILIWANGI NO. 49 CIBADAK SUKABUMI,RS_RUJUKAN_PROVINSI,JAWA BARAT,SUKABUMI
107,108.370439,-7.2951929999999985,RSU DADI KELUARGA CIAMIS,3207057,45,-7.2951929999999985,108.370439,"JALAN RE. MARTADINATA NOMOR 333-335 BAREGBEG, CIAMIS",RS,JAWA BARAT,CIAMIS
108,107.749083,-6.560575,RUMAH SAKIT BERSALIN GRHA MUTIARA,3213049,31,-6.560575,107.749083,"JL. BRIGJEN KATAMSO NO. 4 SUBANG 41212 ,KP. SUKAWENING RT. 62, RW. 20, KELURAHAN CIGADUNG",RS,JAWA BARAT,SUBANG
282,107.141,-6.8121,RS UMUM DAERAH SAYANG,3203015,505,-6.8121,107.141,JL. RUMAH SAKIT NO.1 CIANJUR,RS_RUJUKAN_PROVINSI,JAWA BARAT,CIANJUR
5,107.536,-6.8861,RS UMUM TK II DUSTIRA,3277031,447,-6.8861,107.536,JL. DR. DUSTIRA NO.1 KEL. BAROS KEC. CIMAHI TENGAH,RS_RUJUKAN_NASIONAL,JAWA BARAT,KOTA CIMAHI
4,107.897,-7.2197,RS UMUM DAERAH DR. SLAMET GARUT,3205010,455,-7.2197,107.897,JL. RUMAH SAKIT NO.12 GARUT,RS_RUJUKAN_NASIONAL,JAWA BARAT,GARUT
279,107.5507746,-6.8792408310000095,RS UMUM DAERAH CIBABAT,3277020,276,-6.8792408310000015,107.5507746,JL. JEND. H. AMIR MACHMUD NO. 140 KEL. CIBABAT KEC. CIMAHI UTARA,RS_RUJUKAN_PROVINSI,JAWA BARAT,KOTA CIMAHI
160,106.986706,-6.314662,RS UMUM DAERAH BANTAR GEBANG,3275068,24,-6.314662,106.986706,"JL. TOWUTI 3 BLOK C21 NO.7, RT.002/RW.11, BANTARGEBANG, KOTA BKS, JAWA BARAT 17151",RS,JAWA BARAT,KOTA BEKASI
277,108.225073,-7.331919999999998,RS UMUM DAERAH DR. SOEKARDJO,3206011,410,-7.331919999999998,108.225073,JL. RUMAH SAKIT 33 TASIKMALAYA,RS_RUJUKAN_PROVINSI,JAWA BARAT,TASIKMALAYA
276,108.359,-7.3298,RS UMUM DAERAH KAB. CIAMIS,3207012,312,-7.3298,108.359,JL. RUMAH SAKIT NO.76 CIAMIS,RS_RUJUKAN_PROVINSI,JAWA BARAT,CIAMIS
275,108.573,-7.3698,RS UMUM DAERAH BANJAR,3207023,282,-7.3698,108.573,JL. RUMAH SAKIT NO. 5 KOTA BANJAR,RS_RUJUKAN_PROVINSI,JAWA BARAT,KOTA BANJAR
165,108.41146100000002,-7.331722,RS KHUSUS BEDAH RSOP CIAMIS,3207059,52,-7.331722,108.41146100000002,"JL. CIAMIS - BANJAR NO.341, CIJEUNGJING, KEC. CIJEUNGJING, KABUPATEN CIAMIS, JAWA BARAT 46271",RS,JAWA BARAT,CIAMIS
274,108.487,-6.9826,RS UMUM DAERAH 45 KUNINGAN,3208013,169,-6.9826,108.487,JL. JENDRAL SUDIRMAN NO. 68 KUNINGAN,RS_RUJUKAN_PROVINSI,JAWA BARAT,KUNINGAN
273,108.718,-6.9142,RS UMUM DAERAH WALED,3209014,232,-6.9142,108.718,"JL. PRABU KIANSANTANG NO. 4 WALED, CIREBON",RS_RUJUKAN_PROVINSI,JAWA BARAT,CIREBON
280,107.772,-7.0486,RS UMUM DAERAH MAJALAYA,3204016,191,-7.0486,107.772,JL. RAYA CIPAKU NO.87 MAJALAYA KABUPATEN BANDUNG,RS_RUJUKAN_PROVINSI,JAWA BARAT,BANDUNG
146,108.587755,-6.972998,RS MITRA HUSADA CIAWIGEBANG,3208063,8,-6.972998,108.587755,"KADURAMA, CIAWIGEBANG, KUNINGAN REGENCY, WEST JAVA 45591",RS,JAWA BARAT,KUNINGAN
592,110.461,-6.9556,RS UMUM SULTAN AGUNG SEMARANG,3374076,368,-6.9556,110.461,"JL. RAYA KALIGAWE KM.4,SEMARANG",RS_RUJUKAN_PROVINSI,JAWA TENGAH,KOTA SEMARANG
567,109.692827,-7.3927754660000184,RS UMUM DAERAH HJ. ANNA LASMANAH BANJARNEGARA,3304010,203,-7.392775466,109.692827,JL. JENDRAL SUDIRMAN  NO.42 BANJARNEGARA,RS_RUJUKAN_PROVINSI,JAWA TENGAH,BANJARNEGARA
591,110.408,-6.9871, RS UMUM TK.III BHAKTI WIRA TAMTAMA SMG,3374065,126,-6.9871,110.408,"JL. DR. SUTOMO NO.17, SEMARANG",RS_RUJUKAN_PROVINSI,JAWA TENGAH,KOTA SEMARANG
590,110.8344121,-7.561069497,RS UMUM PKU MUHAMMADIYAH SURAKARTA,3372096,296,-7.561069497,110.8344121,"JL. RONGGOWARSITO 130, SURAKARTA",RS_RUJUKAN_PROVINSI,JAWA TENGAH,KOTA SURAKARTA
589,110.8053008,-7.5658937810000095, RS UMUM TK IV SLAMET RIYADI SURAKARTA,3372030,94,-7.5658937810000015,110.8053008,"  JL. SLAMET RIYADI 321,SURAKARTA",RS_RUJUKAN_PROVINSI,JAWA TENGAH,KOTA SURAKARTA
578,109.046,-6.8746,RS UMUM DAERAH BREBES,3329012,373,-6.8746,109.046,"JL. JEND.SUDIRMAN NO.181, BREBES",RS_RUJUKAN_PROVINSI,JAWA TENGAH,BREBES
692,110.588,-7.7151,RS UMUM PUSAT DR. SOERADJI TIRTONEGORO,3310015,420,-7.7151,110.588,"JL. KRT. SURAJI TIRTONEGORO NO.1, KLATEN",RS_RUJUKAN_NASIONAL,JAWA TENGAH,KLATEN
693,110.407,-6.9946,RS UMUM PUSAT DR. KARIADI,3374010,998,-6.9946,110.407,"JL. DR. SOETOMO NO.16,SEMARANG",RS_RUJUKAN_NASIONAL,JAWA TENGAH,SEMARANG
568,109.663,-7.6952,RS UMUM DAERAH DR. SOEDIRMAN KABUPATEN KEBUMEN,3305011,254,-7.6952,109.663,"JL. LINGKAR SELATAN, MUKTISARI KEBUMEN",RS_RUJUKAN_PROVINSI,JAWA TENGAH,KEBUMEN
565,110.591,-7.532999999999999,RS UMUM DAERAH PANDAN ARANG BOYOLALI,3309015,218,-7.532999999999999,110.591,JL. KANTIL NO. 14 BOYOLALI,RS_RUJUKAN_PROVINSI,JAWA TENGAH,BOYOLALI
695,109.138185,-6.993301,RS UMUM DAERAH DR. SOESELO SLAWI KABUPATEN TEGAL,3328011,343,-6.993301,109.138185,"JL. DR. SOETOMO NO.63, SLAWI KULON, KEC. SLAWI, TEGAL, JAWA TENGAH 52419",RS_RUJUKAN_NASIONAL,JAWA TENGAH,TEGAL
696,109.247,-7.4316,RS UMUM DAERAH PROF DR. MARGONO SOEKARJO PURWOKER,3302026,666,-7.4316,109.247,JL. DR GUMBREG NO. 1 PURWOKERTO,RS_RUJUKAN_NASIONAL,JAWA TENGAH,BANYUMAS
612,110.1792789,-7.30956215200001,RS UMUM DAERAH DJOJONEGORO TEMANGGUNG,3323013,318,-7.309562152000001,110.1792789,JL.GAJAHMADA 1A,RS_RUJUKAN_PROVINSI,JAWA TENGAH,TEMANGGUNG
697,110.2062268,-6.917585852,RS UMUM DAERAH  DR. H. SOEWONDO KENDAL,3324014,235,-6.917585852,110.2062268,"JL. LAUT NO. 21, KENDAL",RS_RUJUKAN_NASIONAL,JAWA TENGAH,KENDAL
698,110.842099,-7.55895132,RS UMUM DAERAH DR. MOEWARDI SURAKARTA,3372015,653,-7.55895132,110.842099,"JL. KOL SUTARTO 132,SURAKARTA",RS_RUJUKAN_NASIONAL,JAWA TENGAH,KOTA SURAKARTA
566,109.362,-7.3846, RS UMUM DAERAH DR. R. GOETENG TAROENADIBRATA,3303016,266,-7.3846,109.362, JL. TENTARA PELAJAR PURBALINGGA NO. 22,RS_RUJUKAN_PROVINSI,JAWA TENGAH,PURBALINGGA
588,109.3817285,-6.910589847000001,RS UMUM DAERAH DR. M ASHARI PEMALANG,3327010,263,-6.910589847000001,109.3817285," JL. GATOT SUBROTO NO.41,PEMALANG",RS_RUJUKAN_PROVINSI,JAWA TENGAH,PEMALANG
582,110.418,-7.0079,RS UMUM ST. ELISABETH SEMARANG,3374021,296,-7.0079,110.418,"JL. KAWI NO.1,SEMARANG",RS_RUJUKAN_PROVINSI,JAWA TENGAH,KOTA SEMARANG
586,110.446,-6.9889, RS UMUM DAERAH KAJEN KAB.PEKALONGAN,3326038,168,-6.9889,110.446,JL. RAYA KARANGSARI KARANGANYAR KAB. PEKALONGAN,RS_RUJUKAN_PROVINSI,JAWA TENGAH,PEKALONGAN
69,109.345274,-7.384036,RS UMUM SIAGA MEDIKA PURBALINGGA,3303101,77,-7.384036,109.345274,JL. LETNAN SUDANI KARANGSENTUL KECAMATAN PADAMARA KABUPATEN PURBALINGGA,RS,JAWA TENGAH,PURBALINGGA
564,110.291,-7.5841,RS UMUM DAERAH MUNTILAN KAB. MAGELANG,3308014,161,-7.5841,110.291,JL. KARTINI NO.13 MUNTILAN,RS_RUJUKAN_PROVINSI,JAWA TENGAH,MAGELANG
577,110.496,-7.327000000000001,RS UMUM DAERAH SALATIGA,3373016,246,-7.327000000000001,110.496," JL. OSAMALIKI NO.19,SALATIGA",RS_RUJUKAN_PROVINSI,JAWA TENGAH,KOTA SALATIGA
278,109.128435,-6.87637,RS UMUM ISLAM HARAPAN ANDA,3376082,302,-6.87637,109.128435,"JL. ABABIL NO.42,TEGAL",RS_RUJUKAN_PROVINSI,JAWA TENGAH,TEGAL
